,unique_identifier,PaperId,Doi
7848,10.1177/0022146512473758,2892337195,10.1177/0022146512473758
7849,10.1177/0022146512473758,2163766829,10.1177/0022146512473758
7850,10.1177/0022219417714774,2736309722,10.1177/0022219417714774
7851,10.1177/0044118X11400023,2168918074,10.1177/0044118X11400023
7852,10.1177/0092055X17705702,2605965716,10.1177/0092055X17705702
7853,10.1177/0095798401027004001,2036286162,10.1177/0095798401027004001
7854,10.1177/0194599814562719,2108327070,10.1177/0194599814562719
7855,10.1177/0266666912448258,2156518113,10.1177/0266666912448258
7856,10.1177/0276146707300076,2050155733,10.1177/0276146707300076
7857,10.1177/0734016816684198,2582476985,10.1177/0734016816684198
7858,10.1177/0734282916669913,2526026828,10.1177/0734282916669913
7859,10.1177/0741932517715913,2734855184,10.1177/0741932517715913
7860,10.1177/0885066610390869,2027085677,10.1177/0885066610390869
7861,10.1177/0896920511435709,1981233968,10.1177/0896920511435709
7862,10.1177/0972063413492049,1977566433,10.1177/0972063413492049
7863,10.1177/1053451208321566,1969279516,10.1177/1053451208321566
7864,10.1177/1077558712441085,2101355993,10.1177/1077558712441085
7865,10.1177/1077559502250822,1989992837,10.1177/1077559502250822
7866,10.1177/1077801207301553,2142018346,10.1177/1077801207301553
7867,10.1177/1098611110373993,2166396577,10.1177/1098611110373993
7868,10.1177/1203475418762719,2792097941,10.1177/1203475418762719
7869,10.1177/1354068807073852,2053862697,10.1177/1354068807073852
7870,10.1177/1359105311433345,2109201653,10.1177/1359105311433345
7871,10.1177/1363460717713380,2771146311,10.1177/1363460717713380
7872,10.1177/1461445616634553,2313735979,10.1177/1461445616634553
7873,10.1177/1470320313519486,2101398205,10.1177/1470320313519486
7874,10.1177/147470491100900202,2117300883,10.1177/147470491100900202
7875,10.1177/147470491100900407,2158871289,10.1177/147470491100900407
7876,10.1177/1476750309351360,2079616432,10.1177/1476750309351360
7877,10.1177/1532673X07307278,2160307546,10.1177/1532673X07307278
7878,10.1177/1532708617706120,,
7879,10.1177/1534735403259152,2093678620,10.1177/1534735403259152
7880,10.1177/1534735415607318,2256492292,10.1177/1534735415607318
7881,10.1177/1747493018770222,2800895621,10.1177/1747493018770222
7882,10.1177/1747954117707481,2608038525,10.1177/1747954117707481
7883,10.1177/1753465816654823,2470095143,10.1177/1753465816654823
7884,10.1177/1753944713506507,2168364543,10.1177/1753944713506507
7885,10.1177/1756287218754766,2794035248,10.1177/1756287218754766
7886,10.1177/2041669517690412,2589273472,10.1177/2041669517690412
7887,10.1177/2053168015627183,2274844965,10.1177/2053168015627183
7888,10.1177/2053168017722059,2740678912,10.1177/2053168017722059
7889,10.1177/2054358117698669,2591775867,10.1177/2054358117698669
7890,10.1177/2158244013494221,2159781058,10.1177/2158244013494221
7891,10.1177/2158244014538269,2097303550,10.1177/2158244014538269
7892,10.1177/2158244014544289,2100269735,10.1177/2158244014544289
7893,10.1177/2158244014562387,2137599268,10.1177/2158244014562387
7894,10.1177/2158244015602752,2267133419,10.1177/2158244015602752
7895,10.1177/2158244016662106,2516023605,10.1177/2158244016662106
7896,10.1177/2158244016679212,2557871880,10.1177/2158244016679212
7897,10.1177/2158244017698731,2603618734,10.1177/2158244017698731
7898,10.1177/2277977915596247,2324952373,10.1177/2277977915596247
7899,10.1177/2378023118808965,2895800590,10.1177/2378023118808965
7900,10.4137/BBI.S10383,1731948072,10.4137/BBI.S10383
7901,10.1068/i0490sas,2138717140,10.1068/i0490sas
7902,10.1080/15401420490900245,2006114101,10.1080/15401420490900245
7903,10.1177/0003122418792836,2888829781,10.1177/0003122418792836
7904,10.1177/0011128707311642,2131050749,10.1177/0011128707311642
7905,10.1177/0016986218758442,2790440512,10.1177/0016986218758442
7906,10.1177/0017896914542666,2133569971,10.1177/0017896914542666
7907,10.1177/0019793918789155,2883857016,10.1177/0019793918789155
7908,10.1177/0020852311419385,1997281160,10.1177/0020852311419385
7909,10.1177/002200277101500306,2066192102,10.1177/002200277101500306
7910,10.1177/0022427816645380,2345724166,10.1177/0022427816645380
7911,10.1177/0025817216681690,2559144977,10.1177/0025817216681690
7912,10.1177/0027950110364100,1992081967,10.1177/0027950110364100
7913,10.1177/0046958017737906,2768419240,10.1177/0046958017737906
7914,10.1177/0141076816683556,2577032066,10.1177/0141076816683556
7915,10.1177/0148558X11409151,2163564411,10.1177/0148558X11409151
7916,10.1177/0149206317710722,2619189061,10.1177/0149206317710722
7917,10.1177/0192513X03257766,2162442956,10.1177/0192513X03257766
7918,10.1177/0192513X09351508,2143082732,10.1177/0192513X09351508
7919,10.1177/0300060516676136,2576896075,10.1177/0300060516676136
7920,10.1177/0300060517734680,2767231224,10.1177/0300060517734680
7921,10.1177/0306624X10361583,2118002709,10.1177/0306624X10361583
7922,10.1177/0741932508315054,2114713490,10.1177/0741932508315054
7923,10.1177/0829573506298874,1970449543,10.1177/0829573506298874
7924,10.1177/0886260507313533,2131857043,10.1177/0886260507313533
7925,10.1177/0887403418789465,2883607351,10.1177/0887403418789465
7926,10.1177/0898264314549659,2131537395,10.1177/0898264314549659
7927,10.1177/0898264315594137,1439632853,10.1177/0898264315594137
7928,10.1177/0958928717753580,2788740690,10.1177/0958928717753580
7929,10.1177/0964663913519286,2135249184,10.1177/0964663913519286
7930,10.1177/0972820116681121,2587988326,10.1177/0972820116681121
7931,10.1177/1050651913513903,2058901837,10.1177/1050651913513903
7932,10.1177/1079063212469061,2120038393,10.1177/1079063212469061
7933,10.1177/1084822310388385,2101142042,10.1177/1084822310388385
7934,10.1177/1091142110368048,1978145630,10.1177/1091142110368048
7935,10.1177/1206331212445961,2108043978,10.1177/1206331212445961
7936,10.1177/1359105317701560,2604206322,10.1177/1359105317701560
7937,10.1177/1368430210376636,2030362802,10.1177/1368430210376636
7938,10.1177/1457496913519772,2098530299,10.1177/1457496913519772
7939,10.1177/1470320314521086,2169068394,10.1177/1470320314521086
7940,10.1177/147470490700500205,,
7941,10.1177/1474704916675349,2560417508,10.1177/1474704916675349
7942,10.1177/1532673X7800600407,2060091929,10.1177/1532673X7800600407
7943,10.1177/156482650202300305,2217153787,10.1177/156482650202300305
7944,10.1177/1740774513499651,2119446572,10.1177/1740774513499651
7945,10.1177/1753465816664862,2515212129,10.1177/1753465816664862
7946,10.1177/1753465817717168,2738006244,10.1177/1753465817717168
7947,10.1177/2150135116674444,2565153451,10.1177/2150135116674444
7948,10.1177/2158244012468283,2174705634,10.1177/2158244012468283
7949,10.1177/2158244013490706,2177906918,10.1177/2158244013490706
7950,10.1177/2158244013497723,2116938978,10.1177/2158244013497723
7951,10.1177/2158244015581380,2287625244,10.1177/2158244015581380
7952,10.1177/2347798917695115,2610199583,10.1177/2347798917695115
7953,10.1515/nsad-2015-0017,2043308542,10.1515/nsad-2015-0017
7954,bbk-106,,
7955,10.1068/i0578,2156903829,10.1068/i0578
7956,10.1080/0042098984204,2110356606,10.1080/0042098984204
7957,10.1080/14034940410029441,1869326857,10.1080/14034940410029441
7958,10.1177/0003122413482919,1996083548,10.1177/0003122413482919
7959,10.1177/000494419604000104,2320036614,10.1177/000494419604000104
7960,10.1177/0011128711420111,2132127064,10.1177/0011128711420111
7961,10.1177/0022146511411922,1980483920,10.1177/0022146511411922
7962,10.1177/002795010519200109,2122348022,10.1177/002795010519200109
7963,10.1177/0093854809342839,2136431633,10.1177/0093854809342839
7964,10.1177/0093854816678032,2550532982,10.1177/0093854816678032
7965,10.1177/0143831x13488003,,
7966,10.1177/0148607114565246,2074726269,10.1177/0148607114565246
7967,10.1177/0148607115595973,1560878547,10.1177/0148607115595973
7968,10.1177/0162243915610003,2340785791,10.1177/0162243915610003
7969,10.1177/0192513X09342847,2111384690,10.1177/0192513X09342847
7970,10.1177/0192623392020003206,,
7971,10.1177/0269094215604131,1555959808,10.1177/0269094215604131
7972,10.1177/0269881114565653,1997161439,10.1177/0269881114565653
7973,10.1177/0300060516660247,2507438942,10.1177/0300060516660247
7974,10.1177/0300060516687227,2586949836,10.1177/0300060516687227
7975,10.1177/0733464804273772,2150916640,10.1177/0733464804273772
7976,10.1177/0734016808324231,2046885574,10.1177/0734016808324231
7977,10.1177/0734242X0302100410,2159057115,10.1177/0734242X0302100410
7978,10.1177/0739986300222003,2070567591,10.1177/0739986300222003
7979,10.1177/0741713603260274,1977427645,10.1177/0741713603260274
7980,10.1177/0883073814550188,2112300534,10.1177/0883073814550188
7981,10.1177/0886109903018002006,2051564252,10.1177/0886109903018002006
7982,10.1177/0887403417725567,2749184580,10.1177/0887403417725567
7983,10.1177/0899764000294003,2130070714,10.1177/0899764000294003
7984,10.1177/0952076712440005,2114795373,10.1177/0952076712440005
7985,10.1177/0954410011429231,1978522518,10.1177/0954410011429231
7986,10.1177/0956247813518681,1977473827,10.1177/0956247813518681
7987,10.1177/1010539510373037,1975139204,10.1177/1010539510373037
7988,10.1177/1043659613504110,2125540688,10.1177/1043659613504110
7989,10.1177/1062860615594879,2310946224,10.1177/1062860615594879
7990,10.1177/1077800413515829,2023144248,10.1177/1077800413515829
7991,10.1177/1077801216654575,2468483148,10.1177/1077801216654575
7992,10.1177/1078345813486445,2320213276,10.1177/1078345813486445
7993,10.1177/1097184X05282072,2014119739,10.1177/1097184X05282072
7994,10.1177/1367493511403662,2093810829,10.1177/1367493511403662
7995,10.1177/1403494810377682,2092143983,10.1177/1403494810377682
7996,10.1177/1464420713500044,2325859422,10.1177/1464420713500044
7997,10.1177/1470320316672348,2530235478,10.1177/1470320316672348
7998,10.1177/147470490700500101,2176543784,10.1177/147470490700500101
7999,10.1177/147470490700500113,2096076911,10.1177/147470490700500113
8000,10.1177/147470490800600208,2239350331,10.1177/147470490800600208
8001,10.1177/147470490900700105,2194437339,10.1177/147470490900700105
8002,10.1177/1534734615596891,1933581615,10.1177/1534734615596891
8003,10.1177/1747954117694922,2594714953,10.1177/1747954117694922
8004,10.1177/2053168015583346,2186451448,10.1177/2053168015583346
8005,10.1177/2053168016631582,2291069823,10.1177/2053168016631582
8006,10.1177/2055207616688841,2200982611,10.1177/2055207616688841
8007,10.1177/2153368710388292,2328455698,10.1177/2153368710388292
8008,10.1177/2158244013497028,2116648075,10.1177/2158244013497028
8009,10.1177/2158244015621957,2198155988,10.1177/2158244015621957
8010,10.1177/2158244016656719,2470000677,10.1177/2158244016656719
8011,10.1177/2158244016658336,2468792142,10.1177/2158244016658336
8012,10.1177/2158244017734024,2759378921,10.1177/2158244017734024
8013,10.1350/ijps.2009.11.3.129,2030809996,10.1350/ijps.2009.11.3.129
8014,10.2511/rpsd.32.1.16,2092971294,10.2511/rpsd.32.1.16
8015,10.4137/HSI.S10462,1988812305,10.4137/HSI.S10462
8016,10.5367/000000007780420525,2075010326,10.5367/000000007780420525
8017,bbk-366,,
8018,bbk-39,,
8019,10.1080/j.1440-1614.2005.01719.x,2102743835,10.1080/j.1440-1614.2005.01719.x
8020,10.1106/QNQV-7ONP-WXWT-IRRG,1992798946,10.1106/QNQV-7ONP-WXWT-IRRG
8021,10.1177/000312240406900501,2036711930,10.1177/000312240406900501
8022,10.1177/0003319713520463,2104684690,10.1177/0003319713520463
8023,10.1177/0010414001034006001,2127409878,10.1177/0010414001034006001
8024,10.1177/0011128709359656,2134502150,10.1177/0011128709359656
8025,10.1177/0011128710389585,2164397221,10.1177/0011128710389585
8026,10.1177/002193479502500404,2029551362,10.1177/002193479502500404
8027,10.1177/0022146517748412,2776773740,10.1177/0022146517748412
8028,10.1177/0022343315605571,2338407649,10.1177/0022343315605571
8029,10.1177/0022427810393016,2114830215,10.1177/0022427810393016
8030,10.1177/0044118X06296907,2112532668,10.1177/0044118X06296907
8031,10.1177/0093854806297511,2122484231,10.1177/0093854806297511
8032,10.1177/0093854815616842,2288263756,10.1177/0093854815616842
8033,10.1177/0146167299025003010,1977055145,10.1177/0146167299025003010
8034,10.1177/0193841X07311993,1976080478,10.1177/0193841X07311993
8035,10.1177/0261018315602198,2138666497,10.1177/0261018315602198
8036,10.1177/0300060513509130,2118911915,10.1177/0300060513509130
8037,10.1177/0300060516664807,2554274722,10.1177/0300060516664807
8038,10.1177/0300060516676725,2578554560,10.1177/0300060516676725
8039,10.1177/0300060517723415,2766435153,10.1177/0300060517723415
8040,10.1177/0306624X08323236,2097775891,10.1177/0306624X08323236
8041,10.1177/0306624X13502965,2147113924,10.1177/0306624X13502965
8042,10.1177/0734016806290138,2117539691,10.1177/0734016806290138
8043,10.1177/0734016817752434,2793080606,10.1177/0734016817752434
8044,10.1177/0741932509338382,2109438331,10.1177/0741932509338382
8045,10.1177/0886260509354507,2150913198,10.1177/0886260509354507
8046,10.1177/0887403416635248,2323732346,10.1177/0887403416635248
8047,10.1177/0959683616652705,2472215527,10.1177/0959683616652705
8048,10.1177/1059840518791223,2886400461,10.1177/1059840518791223
8049,10.1177/1077558713495453,2057005931,10.1177/1077558713495453
8050,10.1177/1077695812450553,2130022217,10.1177/1077695812450553
8051,10.1177/1098611107309010,2023319797,10.1177/1098611107309010
8052,10.1177/1098611112456691,2326276705,10.1177/1098611112456691
8053,10.1177/1098611112457357,2165299742,10.1177/1098611112457357
8054,10.1177/1362480607079582,2140322789,10.1177/1362480607079582
8055,10.1177/1369148117718461,2749878044,10.1177/1369148117718461
8056,10.1177/1474474014555657,2316620871,10.1177/1474474014555657
8057,10.1177/15648265100312S205,124831426,10.1177/15648265100312S205
8058,10.1177/2053951716653418,2463668732,10.1177/2053951716653418
8059,10.1177/2055102917718376,2734488203,10.1177/2055102917718376
8060,10.1177/2150131911434204,2096963851,10.1177/2150131911434204
8061,10.1177/2158244012470114,2149015601,10.1177/2158244012470114
8062,10.1177/2158244013497727,2167130569,10.1177/2158244013497727
8063,10.4137/BBI.S12328,2069419824,10.4137/BBI.S12328
8064,10.7227/IJMEE.29.4.3,2333004858,10.7227/IJMEE.29.4.3
8065,bbk-136,,
8066,bbk-267,,
8067,bbk-82,,
8068,10.1177/0002716208320043,2112969724,10.1177/0002716208320043
8069,10.1177/0002716215599938,2287961934,10.1177/0002716215599938
8070,10.1177/0003122411425170,2121960994,10.1177/0003122411425170
8071,10.1177/0047239515615846,2346984596,10.1177/0047239515615846
8072,10.1177/0146167207301008,1997358314,10.1177/0146167207301008
8073,10.1177/0148607114549771,2073158222,10.1177/0148607114549771
8074,10.1177/0170840618789192,2885284534,10.1177/0170840618789192
8075,10.1177/0193945903260188,2015167736,10.1177/0193945903260188
8076,10.1177/0263774X15605924,578520483,10.1177/0263774X15605924
8077,10.1177/0300060513503761,2329694189,10.1177/0300060513503761
8078,10.1177/070674370605100502,2143869462,10.1177/070674370605100502
8079,10.1177/0734016808316782,2041381517,10.1177/0734016808316782
8080,10.1177/0886260512455515,2103830425,10.1177/0886260512455515
8081,10.1177/0886260517712276,2626870104,10.1177/0886260517712276
8082,10.1177/0887403410390510,1976346189,10.1177/0887403410390510
8083,10.1177/0887403414528950,2034233047,10.1177/0887403414528950
8084,10.1177/0890117117717016,2735782073,10.1177/0890117117717016
8085,10.1177/0898264311401389,2144450042,10.1177/0898264311401389
8086,10.1177/0954407013510897,2101428918,10.1177/0954407013510897
8087,10.1177/0958928710364435,2047095904,10.1177/0958928710364435
8088,10.1177/0959680111420722,1974298921,10.1177/0959680111420722
8089,10.1177/0964663910384907,2160212690,10.1177/0964663910384907
8090,10.1177/0975425315583755,2344502270,10.1177/0975425315583755
8091,10.1177/1062860608325266,2116238230,10.1177/1062860608325266
8092,10.1177/1354066114523656,2143368683,10.1177/1354066114523656
8093,10.1177/1468796815577706,2083260003,10.1177/1468796815577706
8094,10.1177/147470491401200203,2173926663,10.1177/147470491401200203
8095,10.1177/1474704916657833,2470789309,10.1177/1474704916657833
8096,10.1177/1524839917728048,2754251183,10.1177/1524839917728048
8097,10.1177/1534735416673907,2553316467,10.1177/1534735416673907
8098,10.1177/2043610616665035,2507901148,10.1177/2043610616665035
8099,10.1177/2053951717751551,2784906442,10.1177/2053951717751551
8100,10.1177/2055102916634361,2308548210,10.1177/2055102916634361
8101,10.1177/2153368716689491,2581195366,10.1177/2153368716689491
8102,10.1177/2158244015627672,2310506307,10.1177/2158244015627672
8103,10.1177/2158244016651911,2401487352,10.1177/2158244016651911
8104,10.1177/2158244016681393,2560500893,10.1177/2158244016681393
8105,10.1177/2333392815573312,2145450026,10.1177/2333392815573312
8106,10.1007/BF02717261,2087167362,10.1007/BF02717261
8107,10.1042/AN20100005,1989493411,10.1042/AN20100005
8108,10.1068/i0405,2106171038,10.1068/i0405
