unique_identifier,PaperId,Doi
10.1177/0193841X0102500102,1994360394,10.1177/0193841X0102500102
10.1177/0300060513504362,2137000939,10.1177/0300060513504362
10.1177/0300060514562055,2172133649,10.1177/0300060514562055
10.1177/0300060516632108,2334502950,10.1177/0300060516632108
10.1177/0306396809361272,"",""
10.1177/0312896214557835,2105087931,10.1177/0312896214557835
10.1177/0734242X9701500409,"",""
10.1177/0743558403258271,2167275772,10.1177/0743558403258271
10.1177/0843871416630679,2324322400,10.1177/0843871416630679
10.1177/0898264317733861,2757425753,10.1177/0898264317733861
10.1177/1010539518762855,2790165134,10.1177/1010539518762855
10.1177/1044207315585823,2162815524,10.1177/1044207315585823
10.1177/1049732317721478,2739326576,10.1177/1049732317721478
10.1177/1062860612456235,2110908408,10.1177/1062860612456235
10.1177/1088767902006001004,1972984930,10.1177/1088767902006001004
10.1177/1088767906292642,2039791192,10.1177/1088767906292642
10.1177/1362168817752543,2788643426,10.1177/1362168817752543
10.1177/1440783304048380,2042901362,10.1177/1440783304048380
10.1177/1532673X7900700208,1967809789,10.1177/1532673X7900700208
10.1177/1532673X8000800202,1975622866,10.1177/1532673X8000800202
10.1177/1534508416670367,2300313628,10.1177/1534508416670367
10.1177/1536504217732048,2763553716,10.1177/1536504217732048
10.1177/15648265140352S110,1653524466,10.1177/15648265140352S110
10.1177/1753944710368205,2098064838,10.1177/1753944710368205
10.1177/1756283X11412240,1966414105,10.1177/1756283X11412240
10.1177/2158244012445583,2146774868,10.1177/2158244012445583
10.1177/2158244014565823,2270658108,10.1177/2158244014565823
10.1177/2309499018779833,2806999057,10.1177/2309499018779833
10.1509/jm.11.0599,2001307472,10.1509/jm.11.0599
10.1509/jmkg.74.3.093,"",""
10.1525/jer.2010.5.3.85,2165911188,10.1525/jer.2010.5.3.85
10.1042/AN20090063,1985204106,10.1042/AN20090063
10.1080/00420988120080341,2165093838,10.1080/00420988120080341
10.1177/000312240607100506,2058109365,10.1177/000312240607100506
10.1177/0011128714551783,1986042137,10.1177/0011128714551783
10.1177/0020852307085737,1968110107,10.1177/0020852307085737
10.1177/0020872810368395,2126789549,10.1177/0020872810368395
10.1177/0022219413520183,2160684893,10.1177/0022219413520183
10.1177/0022343316632580,2285019554,10.1177/0022343316632580
10.1177/0030727016649809,2434601853,10.1177/0030727016649809
10.1177/0031512518767008,2795903136,10.1177/0031512518767008
10.1177/0046958016647301,2379513433,10.1177/0046958016647301
10.1177/009318531103900306,2137468797,10.1177/009318531103900306
10.1177/0095798407310852,2119875192,10.1177/0095798407310852
10.1177/0164027505285919,2084556609,10.1177/0164027505285919
10.1177/0264550504048338,2140780642,10.1177/0264550504048338
10.1177/0269881114568039,2097999899,10.1177/0269881114568039
10.1177/0533316412448312,2079382009,10.1177/0533316412448312
10.1177/0733464810375685,2119673086,10.1177/0733464810375685
10.1177/0884533610379605,2119018100,10.1177/0884533610379605
10.1177/0898264317721555,2750665884,10.1177/0898264317721555
10.1177/0956797614529978,2131470021,10.1177/0956797614529978
10.1177/1057567715604716,2337898377,10.1177/1057567715604716
10.1177/1077800415611695,2340704527,10.1177/1077800415611695
10.1177/1086026608314759,2110077132,10.1177/1086026608314759
10.1177/1087054718776468,2804313286,10.1177/1087054718776468
10.1177/1096348003256603,1992260026,10.1177/1096348003256603
10.1177/1357633X16630846,2285620193,10.1177/1357633X16630846
10.1177/1464884916674231,2540029249,10.1177/1464884916674231
10.1177/1470320313494941,2007300287,10.1177/1470320313494941
10.1177/147470491401200118,2163777511,10.1177/147470491401200118
10.1177/147470491501300202,2108878749,10.1177/147470491501300202
10.1177/1477370805048626,2109231830,10.1177/1477370805048626
10.1177/1532440014563644,2128688759,10.1177/1532440014563644
10.1177/1746197916683468,2580326934,10.1177/1746197916683468
10.1177/1755088217712069,2612406272,10.1177/1755088217712069
10.1177/1759091415605114,2219514114,10.1177/1759091415605114
10.1177/178359170800900404,2277116274,10.1177/178359170800900404
10.1177/205979910900400102,50937932,10.1177/205979910900400102
10.1177/2156869313491273,2163416715,10.1177/2156869313491273
10.1177/2158244013520610,2134329969,10.1177/2158244013520610
10.1177/2158244014547180,2175924138,10.1177/2158244014547180
10.1177/2158244016639112,2340417874,10.1177/2158244016639112
10.1177/2372732217745097,2767528599,10.1177/2372732217745097
10.1177/2396941518761239,2787483798,10.1177/2396941518761239
10.2190/0V1L-0X1C-NB3D-V6A8,2164746822,10.2190/0V1L-0X1C-NB3D-V6A8
10.2190/NS.24.2.b,1984319339,10.2190/NS.24.2.b
10.2190/PM.41.2.e,2077011345,10.2190/PM.41.2.e
10.3102/01623737027001053,2106114681,10.3102/01623737027001053
bbk-321,"",""
bbk-6,"",""
10.1177/000312240507000402,2089530094,10.1177/000312240507000402
10.1177/000312240607100303,2151381552,10.1177/000312240607100303
10.1177/000456329403100501,2328093254,10.1177/000456329403100501
10.1177/0004865812469975,2037719957,10.1177/0004865812469975
10.1177/0010414000033009004,2104069788,10.1177/0010414000033009004
10.1177/001112878302900101,2135967681,10.1177/001112878302900101
10.1177/0013916513520605,2141616897,10.1177/0013916513520605
10.1177/0018578718788841,2884674319,10.1177/0018578718788841
10.1177/0018726709346375,2104193562,10.1177/0018726709346375
10.1177/0022146510386791,1985372343,10.1177/0022146510386791
10.1177/0022427808326585,2149410992,10.1177/0022427808326585
10.1177/0034637316641022,2346466296,10.1177/0034637316641022
10.1177/0092055X18777564,2805372693,10.1177/0092055X18777564
10.1177/0093854809348139,2015907576,10.1177/0093854809348139
10.1177/0093854814555179,2169843337,10.1177/0093854814555179
10.1177/0095399711417396,2130503981,10.1177/0095399711417396
10.1177/0142723710395165,2127393445,10.1177/0142723710395165
10.1177/0162643416660837,2495634509,10.1177/0162643416660837
10.1177/0192513X11425779,2142405382,10.1177/0192513X11425779
10.1177/019263659708159103,1994027165,10.1177/019263659708159103
10.1177/0261927X06289429,2012616403,10.1177/0261927X06289429
10.1177/0263276418769733,2806045398,10.1177/0263276418769733
10.1177/026921639701100210,2169796561,10.1177/026921639701100210
10.1177/0269881107080792,2120103447,10.1177/0269881107080792
10.1177/0300060515613223,2283559138,10.1177/0300060515613223
10.1177/053901847101000205,2074347816,10.1177/053901847101000205
10.1177/0734016810382086,2089639357,10.1177/0734016810382086
10.1177/0886260506295380,2068151298,10.1177/0886260506295380
10.1177/0886260514555132,2049033425,10.1177/0886260514555132
10.1177/0887403416628603,2336070972,10.1177/0887403416628603
10.1177/0952695109352415,2075371148,10.1177/0952695109352415
10.1177/0958928710385734,1970382432,10.1177/0958928710385734
10.1177/0958928711418857,1978415326,10.1177/0958928711418857
10.1177/0972150917692269,2613891631,10.1177/0972150917692269
10.1177/1057567709334955,2163026944,10.1177/1057567709334955
10.1177/1073191113508807,2144734317,10.1177/1073191113508807
10.1177/1077801203255861,2141873399,10.1177/1077801203255861
10.1177/1077801205278043,2099252641,10.1177/1077801205278043
10.1177/1078155218790339,2885223022,10.1177/1078155218790339
10.1177/1078345812456010,2096737375,10.1177/1078345812456010
10.1177/1079063208324661,2009682493,10.1177/1079063208324661
10.1177/1088767903253606,2094522706,10.1177/1088767903253606
10.1177/1359105315603476,2177780128,10.1177/1359105315603476
10.1177/1362480617690800,2586304006,10.1177/1362480617690800
10.1177/1465116505057817,2024750840,10.1177/1465116505057817
10.1177/1466138110387034,2160270985,10.1177/1466138110387034
10.1177/1468018111421287,2006970759,10.1177/1468018111421287
10.1177/1477750913499493,2029896198,10.1177/1477750913499493
10.1177/1747021818775053,2801044913,10.1177/1747021818775053
10.1177/1936724412456377,2327253357,10.1177/1936724412456377
10.1177/2053168017720008,2464870181,10.1177/2053168017720008
10.1177/2053951716631365,2288514238,10.1177/2053951716631365
10.1177/2053951718768626,2797181685,10.1177/2053951718768626
10.1177/2150131911410063,2166780800,10.1177/2150131911410063
10.1177/2150131911417445,2323278462,10.1177/2150131911417445
10.1177/2158244011435135,2155902628,10.1177/2158244011435135
10.1177/2158244013476873,2326181574,10.1177/2158244013476873
10.1177/2158244013476873,1529003114,10.1177/2158244013476873
10.1177/2158244013476873,2189349572,10.1177/2158244013476873
10.1177/2158244014534858,2179234932,10.1177/2158244014534858
10.1177/2158244014534858,2128501949,10.1177/2158244014534858
10.1177/2158244014534858,2566865381,10.1177/2158244014534858
10.1177/2158244016652444,2426647608,10.1177/2158244016652444
10.1243/09544070JAUTO449,2044445110,10.1243/09544070JAUTO449
10.1260/1369433001502229,2157424026,10.1260/1369433001502229
10.2190/2HMC-W575-5M2E-G3LU,1978065340,10.2190/2HMC-W575-5M2E-G3LU
10.5367/te.2010.0009,2088879763,10.5367/te.2010.0009
bbk-53,"",""
10.1177/0002764216632834,2335152350,10.1177/0002764216632834
10.1177/0003122413501859,2148854712,10.1177/0003122413501859
10.1177/0011128711398030,2774608772,10.1177/0011128711398030
10.1177/0011128711398030,2772605668,10.1177/0011128711398030
10.1177/0011128711398030,2120051511,10.1177/0011128711398030
10.1177/0011128716678848,2560581292,10.1177/0011128716678848
10.1177/0020852310375539,1979809021,10.1177/0020852310375539
10.1177/002193470103100501,2034736176,10.1177/002193470103100501
10.1177/0032885514548007,2068082180,10.1177/0032885514548007
10.1177/0093854814546352,2150722989,10.1177/0093854814546352
10.1177/0093854818782711,2810073301,10.1177/0093854818782711
10.1177/0095798403029002002,1965214640,10.1177/0095798403029002002
10.1177/0098628318796924,2889795302,10.1177/0098628318796924
10.1177/0170840614544557,2167504015,10.1177/0170840614544557
10.1177/0192513X15584680,2127955076,10.1177/0192513X15584680
10.1177/0256090915574194,2200782943,10.1177/0256090915574194
10.1177/0256090915590335,2288112070,10.1177/0256090915590335
10.1177/0256090917750263,2792637069,10.1177/0256090917750263
10.1177/0300060516656689,2527004428,10.1177/0300060516656689
10.1177/0569434516672759,2527929491,10.1177/0569434516672759
10.1177/070674370905400502,181914314,10.1177/070674370905400502
10.1177/073088848100800404,2047405097,10.1177/073088848100800404
10.1177/0734016811436336,2142180317,10.1177/0734016811436336
10.1177/0886260513504626,2169999406,10.1177/0886260513504626
10.1177/0886260518755486,2788677131,10.1177/0886260518755486
10.1177/0887403407299931,2122004651,10.1177/0887403407299931
10.1177/0890117118776090,2804317814,10.1177/0890117118776090
10.1177/0962280213503925,2147254563,10.1177/0962280213503925
10.1177/0966735013498026,2119729208,10.1177/0966735013498026
10.1177/1043986206286965,1977062703,10.1177/1043986206286965
10.1177/1044207308314954,2090304700,10.1177/1044207308314954
10.1177/1044207315583875,2126856831,10.1177/1044207315583875
10.1177/106342669300100202,2112423846,10.1177/106342669300100202
10.1177/1079063214540725,1967366213,10.1177/1079063214540725
10.1177/1359105309341207,2120024705,10.1177/1359105309341207
10.1177/1362480610369785,2108536277,10.1177/1362480610369785
10.1177/1466138114552950,2009001487,10.1177/1466138114552950
10.1177/1470320313510583,2122339930,10.1177/1470320313510583
10.1177/1470320314544163,2139387304,10.1177/1470320314544163
10.1177/147470491000800410,2251007775,10.1177/147470491000800410
10.1177/1532673X7800600405,2324872463,10.1177/1532673X7800600405
10.1177/1745691617693624,2594755663,10.1177/1745691617693624
10.1177/1745691617693624,2742024346,10.1177/1745691617693624
10.1177/1757177409341425,1982829283,10.1177/1757177409341425
10.1177/2055102916651267,2406886537,10.1177/2055102916651267
10.1177/2150129713478846,2169598546,10.1177/2150129713478846
10.1177/2278682117713579,2741129476,10.1177/2278682117713579
10.1177/8755123308322280,2092254453,10.1177/8755123308322280
10.1177/a012486,1910233723,10.1177/a012486
10.2217/WHE.12.35,"",""
10.5034/inquiryjrnl_49.04.03,2087939778,10.5034/inquiryjrnl_49.04.03
bbk-386,"",""
10.1007/BF02692738,2027775256,10.1007/BF02692738
10.1068/i0498,2032494436,10.1068/i0498
10.1177/0010414004269826,2126914106,10.1177/0010414004269826
10.1177/002204260203200401,2034300418,10.1177/002204260203200401
10.1177/002214650704800203,1973621735,10.1177/002214650704800203
10.1177/0022427813520444,2155058507,10.1177/0022427813520444
10.1177/0038038510381612,2078533285,10.1177/0038038510381612
10.1177/0044118X08316345,2136827306,10.1177/0044118X08316345
10.1177/0192513X08320188,2105218709,10.1177/0192513X08320188
10.1177/0263774X15619628,2176571598,10.1177/0263774X15619628
10.1177/0269881106061153,2015928428,10.1177/0269881106061153
10.1177/0300060513488514,2328128025,10.1177/0300060513488514
10.1177/0486613413518724,"",""
10.1177/056943451506000204,2520091942,10.1177/056943451506000204
10.1177/0734016809348359,2115386215,10.1177/0734016809348359
10.1177/0884533611419667,2118658043,10.1177/0884533611419667
10.1177/0890334408325820,2101218648,10.1177/0890334408325820
10.1177/0958928713480068,2127186727,10.1177/0958928713480068
10.1177/1057567710361718,2124403801,10.1177/1057567710361718
10.1177/1077558705277389,2146139712,10.1177/1077558705277389
10.1177/146642400312300312,2038882983,10.1177/146642400312300312
10.1177/1468018104047491,2141931948,10.1177/1468018104047491
10.1177/1474022214556898,2144960983,10.1177/1474022214556898
10.1177/147470490300100118,2189504077,10.1177/147470490300100118
10.1177/147470490800600412,2168914226,10.1177/147470490800600412
10.1177/1476718X05056516,2115586551,10.1177/1476718X05056516
10.1177/1532440012455525,2122089886,10.1177/1532440012455525
10.1177/1534735416651719,2409186606,10.1177/1534735416651719
10.1177/1556264616637483,2340898798,10.1177/1556264616637483
10.1177/15648265070282S214,125307247,10.1177/15648265070282S214
10.1177/1757975916641566,2395088889,10.1177/1757975916641566
10.1177/2049463717753021,2783861314,10.1177/2049463717753021
10.1177/2158244011415423,2127185766,10.1177/2158244011415423
10.1177/2158244013489694,2110196768,10.1177/2158244013489694
10.1177/2158244014534451,2096701947,10.1177/2158244014534451
10.1177/2158244014550617,2128847191,10.1177/2158244014550617
10.1177/2158244015607585,2193440774,10.1177/2158244015607585
10.1177/2158244015615921,2290281236,10.1177/2158244015615921
10.1177/2158244017698728,2606560497,10.1177/2158244017698728
10.1177/875697280403500101,2810958406,10.1177/875697280403500101
10.1243/09544062JMES1921,2094093925,10.1243/09544062JMES1921
10.1509/jmkg.74.4.110,2054414693,10.1509/jmkg.74.4.110
10.1509/jmkg.75.3.66,2112336372,10.1509/jmkg.75.3.66
10.3102/00028312043001075,1984160394,10.3102/00028312043001075
bbk-123,"",""
10.1042/AN20110027,2005174104,10.1042/AN20110027
10.1177/000312240907400105,2004010409,10.1177/000312240907400105
10.1177/0021998308094968,2163098532,10.1177/0021998308094968
10.1177/0022219412442151,2117012654,10.1177/0022219412442151
10.1177/0022427810397953,2099109770,10.1177/0022427810397953
10.1177/0022427814523788,2145193132,10.1177/0022427814523788
10.1177/0032885518764921,2795960948,10.1177/0032885518764921
10.1177/0093854814523003,2105732081,10.1177/0093854814523003
10.1177/0093854818762545,2796099156,10.1177/0093854818762545
10.1177/0142723716640236,2344408881,10.1177/0142723716640236
10.1177/0160017612447618,2115679009,10.1177/0160017612447618
10.1177/0160323X17699526,2601523263,10.1177/0160323X17699526
10.1177/0165025408098018,2104206884,10.1177/0165025408098018
10.1177/0270467605278877,1964107036,10.1177/0270467605278877
10.1177/0275074012455454,2124116517,10.1177/0275074012455454
10.1177/0300060514549784,2141276715,10.1177/0300060514549784
10.1177/0300060516646238,2407960052,10.1177/0300060516646238
10.1177/0394632015572745,2163441649,10.1177/0394632015572745
10.1177/0734016809338344,1978186486,10.1177/0734016809338344
10.1177/0829573516655228,2473097865,10.1177/0829573516655228
10.1177/0951629812460120,2002372023,10.1177/0951629812460120
10.1177/0954411913491050,2016483957,10.1177/0954411913491050
10.1177/0956247806063972,2072317230,10.1177/0956247806063972
10.1177/095646249500600309,2233683775,10.1177/095646249500600309
10.1177/0973258613501065,2318363453,10.1177/0973258613501065
10.1177/1043659607309146,2139596107,10.1177/1043659607309146
10.1177/1043986211402183,2043347249,10.1177/1043986211402183
10.1177/1045389X14538528,1975634771,10.1177/1045389X14538528
